cleaned_name,AmountUSDMillions,AmountUSDMillions_top95_winsorized,AmountUSDMillions_top99_winsorized,original_MinMax_Scaled_Value,winsorized_95_MinMax_Scaled_Value,winsorized_99_MinMax_Scaled_Value
moerus capital management,0.016122371147100054,0.016122371147100054,0.016122371147100054,3.224317685202137e-07,0.00011863839432976175,8.146332336887623e-06
moisand fitzgerald tamayo,0.00042175431991763946,0.00042175431991763946,0.00042175431991763946,8.433005434503487e-09,3.102914544417565e-06,2.130623331054863e-07
molina healthcare,0.08398183616627004,0.08398183616627004,0.08398183616627004,1.6795624032088655e-06,0.0006179930334031082,4.24346322320386e-05
monarch capital management,0.05722841642240463,0.05722841642240463,0.05722841642240463,1.1445171371309918e-06,0.0004211237498565658,2.8916558089553553e-05
mondrian investment partners,6.2929996456712525,6.2929996456712525,6.2929996456712525,0.000125854550788782,0.0463080356293691,0.003179751801568666
moneda asset management,8.160791922413503,8.160791922413503,8.160791922413503,0.00016320878158452572,0.060052481418223023,0.004123517298521716
monega,0.3032881772080228,0.3032881772080228,0.3032881772080228,6.0654996298752044e-06,0.0022317935363464214,0.0001532466109062532
moneta,23.516445950373097,23.516445950373097,23.516445950373097,0.00047030858691215474,0.17304949771802425,0.011882483129568607
moneta asset management,0.20808142945467567,0.20808142945467567,0.20808142945467567,4.1614469827073894e-06,0.0015311995786974858,0.00010514016741916471
monetary management,0.005201983852046526,0.005201983852046526,0.005201983852046526,1.0403346348501794e-07,3.827899192772212e-05,2.6284356891876456e-06
moneyncepts,0.0922,0.0922,0.0922,1.843918575137049e-06,0.0006784676957641886,4.6587138681047785e-05
moneypaper publications,0.1015324654193527,0.1015324654193527,0.1015324654193527,2.0305598154444713e-06,0.0007471421231241577,5.1302683859152186e-05
mongeral aegon,0.10668632213497575,0.10668632213497575,0.10668632213497575,2.133632494157632e-06,0.000785067595412197,5.390684504185528e-05
monongahela capital management,0.1664940263418079,0.1664940263418079,0.1664940263418079,3.3297348734876198e-06,0.0012251720751567888,8.412671926728615e-05
montagu private equity,1.254037313063801,1.254037313063801,1.254037313063801,2.507966040772894e-05,0.009228031886448952,0.0006336449088602575
montanaro asset management,5.01422957,5.01422957,5.01422957,0.00010028025479446016,0.03689800315395504,0.002533609780861985
montepio geral associaçao mutualista,0.0010164974170042828,0.0010164974170042828,0.0010164974170042828,2.0327353210423562e-08,7.4794259787939984e-06,5.135764864032889e-07
montpensier finance,6.475317194994495,6.475317194994495,6.475317194994495,0.0001295007441585357,0.04764964824027498,0.0032718739367133846
montrusco bolton investments,0.09029909563740175,0.09029909563740175,0.09029909563740175,1.8059021312501629e-06,0.0006644795894384161,4.562664217789444e-05
monument capital management,0.14736929032875246,0.14736929032875246,0.14736929032875246,2.9472566868953917e-06,0.001084439671114486,7.446329672709973e-05
moody bancshares,0.02722137758678295,0.02722137758678295,0.02722137758678295,5.444023020286213e-07,0.00020031219404502496,1.3754482375125486e-05
moors cabot,0.2134201990530787,0.2134201990530787,0.2134201990530787,4.268217759215727e-06,0.0015704857617694153,0.00010783776211740533
moran wealth management,0.6590822446317877,0.6590822446317877,0.6590822446317877,1.31810733881544e-05,0.004849960627298903,0.0003330236498395146
morant wright management,1.3634236504446178,1.3634236504446178,1.3634236504446178,2.7267292588942835e-05,0.010032968603927089,0.0006889160716889958
more invest,0.8117194144676434,0.8117194144676434,0.8117194144676434,1.623368482736772e-05,0.005973165457030894,0.0004101487650021589
morgan meighen associates,0.024459042781451695,0.024459042781451695,0.024459042781451695,4.891579940087639e-07,0.00017998511514267493,1.23587188778852e-05
morgan stanley,712.2502296568509,135.8943319079846,712.2502296568509,0.01424438883863592,0.9999999999999999,0.3598886237170089
morguard,0.11149495882699685,0.11149495882699685,0.11149495882699685,2.229801070847504e-06,0.0008204527113882912,5.633657208046763e-05
morningstar,0.038228644652287765,0.038228644652287765,0.038228644652287765,7.645381273637612e-07,0.0002813109150211828,1.931627797816226e-05
mosaic family wealth,0.01433964687719974,0.01433964687719974,0.01433964687719974,2.867788243185285e-07,0.00010551993496507496,7.245550340161918e-06
moseley investment management,0.0028994693346363004,0.0028994693346363004,0.0028994693346363004,5.7985163700897485e-08,2.1335573563346294e-05,1.465012012570127e-06
motley fool,0.0563054395233469,0.0563054395233469,0.0563054395233469,1.1260583970795142e-06,0.0004143318779169357,2.8450192657667997e-05
motorists insurance,0.0016577646889229796,0.0016577646889229796,0.0016577646889229796,3.31521442620216e-08,1.2198292934612906e-05,8.375985594668195e-07
mount lucas management,0.1369556034172058,0.1369556034172058,0.1369556034172058,2.738991951478987e-06,0.0010078089038711958,6.920142766083978e-05
mountain west farm bureau mutual insurance,0.03445935249103422,0.03445935249103422,0.03445935249103422,6.891555427577095e-07,0.0002535739806640811,1.7411715070379347e-05
mp bolagen i vetlanda,1.2558188293893426,1.2558188293893426,1.2558188293893426,2.511528919408774e-05,0.009241141456963439,0.0006345450805020621
mpi investment management,0.007156300901715958,0.007156300901715958,0.007156300901715958,1.431181149371253e-07,5.266014398509363e-05,3.615920766919132e-06
mps loria financial planners,0.07342690641331547,0.07342690641331547,0.07342690641331547,1.4684729330712098e-06,0.0005403229083035039,3.7101395422120926e-05
mqs management,0.017489787167942604,0.017489787167942604,0.017489787167942604,3.49778906781991e-07,0.00012870074205617027,8.837265732705556e-06
mraz amerine associates,0.0037440357908196907,0.0037440357908196907,0.0037440357908196907,7.487576268208777e-08,2.7550449819470228e-05,1.8917579045812158e-06
mrp capital investments,0.002603421727886663,0.002603421727886663,0.002603421727886663,5.206446750424029e-08,1.915706028188687e-05,1.3154239024869472e-06
ms ad insurance,1.7993824805612937,1.7993824805612937,1.7993824805612937,3.598609229724038e-05,0.013241040819089002,0.0009091990801795127
mtc,0.041488128655601864,0.041488128655601864,0.041488128655601864,8.297249895490959e-07,0.0003052963451683326,2.0963242995901628e-05
mugunghwa trust,0.003029841250019258,0.003029841250019258,0.003029841250019258,6.059248929975487e-08,2.229493598586122e-05,1.5308868515670639e-06
multi foresta investama,4.781581240903828,4.781581240903828,4.781581240903828,9.562748934108752e-05,0.03518602351524115,0.0024160563094943305
multinvest capital,0.15450555102891333,0.15450555102891333,0.15450555102891333,3.0899757314763813e-06,0.001136952977626046,7.806913486549314e-05
munich re,8.816111752702161,8.816111752702161,8.816111752702161,0.00017631461165484042,0.06487475635420957,0.004454639904068774
musashino bank,2.4806005076041595,2.4806005076041595,2.4806005076041595,4.960986391319503e-05,0.01825389174457377,0.0012534076294015025
mutual advisors,0.14272289556884238,0.14272289556884238,0.14272289556884238,2.8543328085867515e-06,0.0010502484381350965,7.211554793606449e-05
mutual beneficial association,0.021477716364186907,0.021477716364186907,0.021477716364186907,4.2953404307231587e-07,0.00015804655172145537,1.0852302429544012e-05
mutual benefit association for tokyo metropolitan government employees,1.1972532683400623,1.1972532683400623,1.1972532683400623,2.3944028604054295e-05,0.008810177484706512,0.0006049528413027372
mutual of america life insurancempany,4.725620326204151,4.725620326204151,4.725620326204151,9.45083194262838e-05,0.03477422624636824,0.0023877801563432937
mutual of omaha,2.2260065474560604,2.2260065474560604,2.2260065474560604,4.451820481116585e-05,0.016380421698146293,0.001124765382449127
mutual yield,1.9848529270415756,1.9848529270415756,1.9848529270415756,3.969534088440012e-05,0.014605854523923989,0.0010029143237171231
muzinich,75.65481381668623,75.65481381668623,75.65481381668623,0.0015130308697072074,0.5567179492804001,0.0382271646406713
mv capital management,0.0069931380008325505,0.0069931380008325505,0.0069931380008325505,1.3985499797663957e-07,5.145948389356804e-05,3.533477168584358e-06
mygale,6.53957826,6.53957826,6.53957826,0.00013078590990383085,0.04812252348197086,0.0033043440227635487
nacion bursatil,0.06283471319128661,0.06283471319128661,0.06283471319128661,1.2566382257669894e-06,0.00046237857405496285,3.174932997860893e-05
nagelmackers,0.0009420380000000001,0.0009420380000000001,0.0009420380000000001,1.8838229241806618e-08,6.931504545972774e-06,4.759533365664943e-07
nanto bank,5.434781375779472,5.434781375779472,5.434781375779472,0.0001086909273356557,0.03999270033624681,0.0027461078669276536
naples global advisors,0.04207650196610425,0.04207650196610425,0.04207650196610425,8.414919471001227e-07,0.00030962598351757847,2.1260538598145314e-05
narwhal capital management,0.016333867920760924,0.016333867920760924,0.016333867920760924,3.2666152115077e-07,0.00012019472689216505,8.253198266350702e-06
nasdaq,0.07095125494218209,0.07095125494218209,0.07095125494218209,1.4189620438925518e-06,0.0005221054341974234,3.5850488418151576e-05
national australia bank,79.84941923927136,79.84941923927136,79.84941923927136,0.0015969193518491351,0.5875846187458665,0.04034663152168481
national bank,0.6472441413925977,0.6472441413925977,0.6472441413925977,1.2944321557617964e-05,0.0047628480665286585,0.0003270420460361183
national bank of canada,4.493347297156925,4.493347297156925,4.493347297156925,8.986305964943664e-05,0.03306500831260491,0.0022704163180743576
national bank of kuwait,34.261365210088705,34.261365210088705,34.261365210088705,0.0006851976829357786,0.25211769074447676,0.017311718591743765
national bank of ras al khaimah,0.7940252409922993,0.7940252409922993,0.7940252409922993,1.5879816654783377e-05,0.005842960074377412,0.0004012081827805332
national farm life insurancempany,0.13522694818258194,0.13522694818258194,0.13522694818258194,2.7044203412392037e-06,0.0009950883200805043,6.832796588091915e-05
national guardian life insurance,0.008725385575716369,0.008725385575716369,0.008725385575716369,1.7449845191598082e-07,6.420650248997797e-05,4.408754100453558e-06
national interstate,0.01090673196964546,0.01090673196964546,0.01090673196964546,2.1812349398244124e-07,8.025828599470638e-05,5.5109534665864575e-06
national pension service,158.8786476505268,135.8943319079846,158.8786476505268,0.0031774355979236227,0.9999999999999999,0.08027883380889726
national teachers associates life insurancempany,0.0025504072137276608,0.0025504072137276608,0.0025504072137276608,5.1004223053035254e-08,1.876694456883138e-05,1.288636518298668e-06
national western life,31.686886099477064,31.686886099477064,31.686886099477064,0.0006337103264057788,0.23317297777454435,0.01601087556574118
nations financial,0.0465179394338789,0.0465179394338789,0.0465179394338789,9.303168567552194e-07,0.0003423090057468418,2.350472575490519e-05
nationwide mutual insurance,13.317659239160824,13.317659239160824,13.317659239160824,0.0002663416697174545,0.09800010769225921,0.0067291996897133315
natwest,16.55754328458525,16.55754328458525,16.55754328458525,0.00033113654968950224,0.1218413084397949,0.008366261162916005
nauset wealth management,0.009329731808855886,0.009329731808855886,0.009329731808855886,1.8658485411087923e-07,6.865368012451234e-05,4.714120564461766e-06
navellier associates,0.09705689773507191,0.09705689773507191,0.09705689773507191,1.941052330965421e-06,0.0007142079482820629,4.904125125109501e-05
navi capital,2.4829032,2.4829032,2.4829032,4.965591577039397e-05,0.018270836471884794,0.0012545711429572395
navigera,0.09277434369152257,0.09277434369152257,0.09277434369152257,1.8554049524373308e-06,0.0006826940949364086,4.687734534171407e-05
nbg,0.001449946001410439,0.001449946001410439,0.001449946001410439,2.8995950174662043e-08,1.0669026152651021e-05,7.32591107975216e-07
ncb financial,0.05171394511820051,0.05171394511820051,0.05171394511820051,1.0342324784038304e-06,0.0003805446379078749,2.6130184135848783e-05
nch capital,0.011366542479438248,0.011366542479438248,0.011366542479438248,2.2731930666406663e-07,8.364187457877268e-05,5.743288346477767e-06
necton,2.078821012940177,2.078821012940177,2.078821012940177,4.157462136531787e-05,0.015297333591804256,0.0010503948912246085
nedbank,0.0023771682533279955,0.0023771682533279955,0.0023771682533279955,4.753959361315413e-08,1.7492138194814453e-05,1.2011016486083476e-06
needham,0.003973006759735175,0.003973006759735175,0.003973006759735175,7.945498411098886e-08,2.923536901989078e-05,2.0074532647972085e-06
nelson van denburg campbell wealth management,0.033886550386986895,0.033886550386986895,0.033886550386986895,6.776999958742035e-07,0.0002493589255078666,1.7122287349152844e-05
nemes rush,7.81026518365999e-05,7.81026518365999e-05,7.81026518365999e-05,1.5602691657621288e-09,5.74099225388987e-07,3.942065391890771e-08
neo investimentos,1.81639146,1.81639146,1.81639146,3.63262571814542e-05,0.013366204092719611,0.0009177934448380031
neoh choo ee mpany sdn,6.213336945517353,6.213336945517353,6.213336945517353,0.00012426136565550205,0.04572182501200392,0.003139499516164371
neos investment management,0.023933887684213367,0.023933887684213367,0.023933887684213367,4.786553460697668e-07,0.00017612067804513972,1.2093366425423511e-05
nest investimentos,0.0166578801543106,0.0166578801543106,0.0166578801543106,3.3314148570751886e-07,0.00012257902231644873,8.416916454086346e-06
neuberger berman,16.703364641790863,16.703364641790863,16.703364641790863,0.0003340528507684999,0.1229143580309761,0.008439942357213242
neville rodie shaw,0.016661899058474646,0.016661899058474646,0.016661899058474646,3.332218603163868e-07,0.0001226085960603287,8.41894714193789e-06
new china fund management,0.0028232586999999997,0.0028232586999999997,0.0028232586999999997,5.646101689359846e-08,2.0774765517753687e-05,1.4265040005356811e-06
new england capital financial advisors,4.239567415451627e-05,4.239567415451627e-05,4.239567415451627e-05,8.461604814273756e-10,3.1134376529510186e-07,2.137849047469431e-08
new england investment retirement,0.03943663233402717,0.03943663233402717,0.03943663233402717,7.886968366720641e-07,0.0002902000840214044,1.9926654789848416e-05
new jersey department of the treasury,2.931917276754141,2.931917276754141,2.931917276754141,5.863580912495169e-05,0.02157497779060983,0.0014814507582996393
new mexico educational retirement board,0.2331935195809982,0.2331935195809982,0.2331935195809982,4.663667075392576e-06,0.001715990877860612,0.00011782890401622106
